Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0,0,1,0,56,1,0,2,0,0,0,0,1,1,0,0,1,4952.95,0
1,0,1,0,70,0,2,1,1,1,1,1,1,1,2,0,2,4504.9,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.6,1
0,0,1,1,49,1,1,2,0,1,1,0,1,0,1,1,0,4520.15,0
1,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,2,267.35,1
1,0,1,1,32,1,0,1,1,1,1,1,0,1,2,0,1,2316.85,0
1,1,1,0,72,1,1,2,1,0,1,1,1,1,2,1,1,8075.35,0
0,0,0,1,37,1,0,1,1,1,0,1,0,0,2,0,3,2302.35,0
1,0,1,0,69,1,0,2,1,1,0,1,1,1,1,1,3,7251.9,0
1,0,1,0,26,1,0,1,0,1,1,1,1,1,0,0,2,2078.55,0
1,0,1,1,58,1,1,2,0,1,1,0,1,1,1,1,3,6225.4,0
0,0,0,0,24,1,1,1,0,0,0,1,0,0,1,0,2,1242.25,0
0,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,99.45,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,1,0,288.05,1
1,0,1,1,30,1,0,0,0,0,0,0,0,0,2,0,1,599.25,0
1,0,1,0,55,1,1,1,1,1,0,1,0,0,1,1,3,3462.1,0
1,0,1,0,25,0,2,1,0,0,0,0,1,0,0,1,2,853.0,1
0,1,1,0,10,1,0,2,0,1,1,1,1,0,0,1,1,934.1,1
0,0,1,1,44,0,2,1,1,1,1,1,0,1,2,1,3,2375.2,0
1,0,0,0,47,1,0,1,1,1,0,1,0,0,1,1,1,2813.05,0
1,0,1,1,13,1,0,2,0,0,0,0,1,1,0,0,0,1222.8,1
1,0,1,1,49,1,1,2,0,1,1,1,1,1,2,1,2,5293.2,1
1,0,1,0,64,1,0,2,1,0,0,1,1,1,1,1,1,6314.35,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.1,0
0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,1,1003.05,0
1,0,1,0,37,0,2,1,1,0,0,1,1,0,2,0,0,1593.1,0
0,0,1,1,30,1,1,2,0,0,0,0,1,0,0,0,0,2509.95,0
1,0,0,0,38,1,1,1,1,1,1,0,1,1,1,0,2,3187.65,0
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.45,1
1,0,0,0,37,1,0,1,0,0,0,0,1,1,0,1,0,2345.2,1
1,0,1,0,52,0,2,1,1,1,1,1,1,1,2,0,3,3330.1,0
0,0,0,1,71,1,0,1,1,1,1,1,1,0,2,1,3,5522.7,0
0,0,0,0,26,1,0,2,0,1,1,0,1,0,0,0,0,2335.3,1
0,0,0,0,66,1,1,1,1,1,1,0,0,1,2,1,3,4798.4,0
0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,8594.4,0
0,0,0,1,25,0,2,1,1,0,0,0,1,0,1,1,3,970.55,0
0,0,1,1,69,1,1,2,1,1,1,1,1,1,2,1,2,7665.8,0
0,0,1,1,53,1,1,1,1,1,0,0,0,1,2,0,2,3686.05,0
1,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,1,1115.15,1
0,0,0,0,26,1,0,2,0,0,1,1,1,1,0,1,0,2537.0,0
0,0,0,0,21,1,0,1,0,0,1,0,0,1,0,0,1,1393.6,0
1,0,0,1,1,1,0,2,0,0,0,0,1,1,0,1,0,89.35,0
0,0,0,0,48,1,1,2,1,0,0,1,0,1,0,1,0,4445.3,0
1,0,1,0,26,0,2,1,1,0,1,0,0,0,1,0,3,978.6,0
0,0,1,0,60,1,0,0,0,0,0,0,0,0,2,0,1,1258.15,0
0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,331.35,0
1,1,0,0,10,0,2,1,0,0,0,1,0,0,0,1,0,291.4,1
0,0,1,1,5,1,1,2,1,0,1,0,0,0,0,1,0,453.75,1
1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,1,84.75,0
0,0,1,1,65,1,1,0,0,0,0,0,0,0,2,0,3,1715.1,0
0,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,1,1715.15,0
0,0,0,0,18,1,1,2,0,0,1,0,0,1,0,1,3,1597.25,1
0,0,0,1,62,1,0,0,0,0,0,0,0,0,2,0,2,1250.1,0
1,0,1,1,66,1,0,1,1,0,0,0,1,0,2,1,0,3996.8,0
1,0,1,1,65,1,1,1,1,1,0,1,1,1,2,1,2,5215.1,0
1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,235.5,1
1,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1,673.2,0
0,0,1,1,16,1,1,2,0,0,1,0,1,0,0,1,2,1442.2,0
1,0,0,0,54,1,1,2,1,0,1,0,1,1,1,1,2,5639.05,1
1,1,0,0,50,1,1,2,0,0,1,1,1,1,0,1,0,5222.35,0
0,0,1,0,71,1,0,2,0,1,1,1,1,1,2,1,0,7291.75,0
1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,0,799.65,1
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,50.8,1
0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,0,1,424.5,0
0,0,0,0,4,1,0,1,0,0,0,1,1,0,0,1,0,249.4,0
1,0,1,1,58,1,1,1,1,0,1,1,1,0,2,0,1,4415.75,0
1,0,1,0,56,1,1,2,1,0,0,0,1,1,1,1,0,5270.6,0
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,144.55,1
0,0,1,0,32,1,1,2,0,0,1,0,0,0,0,1,0,2447.95,1
0,0,1,1,56,0,2,1,1,1,0,1,1,0,1,1,1,2884.9,0
0,0,0,0,36,1,1,2,0,0,0,0,0,1,0,1,0,3050.15,1
1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,1,1,253.0,0
0,0,0,0,53,1,1,2,0,0,0,0,1,0,0,0,2,4517.25,1
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,3,436.2,0
0,0,0,0,4,0,2,1,0,0,0,1,0,0,0,0,0,118.4,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.9,1
1,0,1,0,51,1,0,2,0,0,0,0,0,0,0,0,1,3649.6,0
0,1,0,0,12,1,1,2,0,0,1,0,1,1,0,1,0,1200.15,1
1,0,0,0,6,0,2,1,0,0,0,1,1,1,1,1,1,255.6,0
0,0,1,1,63,0,2,1,0,1,1,1,0,0,2,0,2,2395.05,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.6,1
1,0,1,0,48,1,1,2,0,1,0,1,1,1,0,1,3,5083.55,0
1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,3,389.6,1
1,0,0,1,35,1,0,0,0,0,0,0,0,0,1,1,3,644.5,0
0,0,0,0,6,1,0,2,0,1,0,0,1,0,0,1,0,523.5,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,39.3,0
1,0,0,0,50,1,0,0,0,0,0,0,0,0,1,0,2,989.05,0
1,0,0,0,33,1,0,2,0,0,0,0,0,0,0,1,2,2406.1,0
0,0,0,0,31,1,0,0,0,0,0,0,0,0,2,0,1,638.55,0
1,0,1,1,9,1,0,0,0,0,0,0,0,0,2,0,1,191.1,0
1,0,1,1,54,1,1,1,0,1,1,1,1,1,0,1,0,4524.05,0
1,0,0,0,46,1,0,2,1,1,1,0,1,0,1,1,3,4664.2,0
0,0,0,1,34,1,1,2,1,1,0,0,1,1,1,1,0,3470.8,0
0,0,1,1,71,1,1,2,1,0,0,0,1,1,2,1,0,6910.3,0
1,0,1,1,63,1,0,1,1,1,1,1,0,0,2,0,1,4014.2,0
1,0,0,0,51,1,1,0,0,0,0,0,0,0,2,0,2,1288.0,0
1,1,0,0,26,1,1,2,0,1,0,0,1,0,0,1,0,2277.65,1
1,0,1,0,64,1,0,2,1,0,1,0,1,1,2,1,2,6375.8,0
1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,24.8,1
0,1,1,0,61,1,1,2,0,1,0,1,0,0,1,1,2,5251.75,0
1,0,0,0,15,1,0,2,0,0,1,0,1,1,0,1,3,1505.45,0
0,0,0,0,64,1,1,2,0,1,0,1,1,1,1,1,3,6903.1,1
1,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,0,913.3,0
1,0,1,1,57,1,0,2,0,1,0,0,1,1,1,1,0,5535.8,0
0,0,1,1,14,1,0,1,1,1,0,0,0,1,2,1,2,815.55,0
0,1,0,0,18,1,1,2,0,1,0,0,0,0,0,1,3,1411.65,0
1,1,1,0,72,1,1,2,1,0,0,0,0,0,2,0,2,5602.25,0
0,0,1,0,70,1,1,2,1,1,1,1,1,1,2,0,3,8244.3,0
1,0,0,0,38,1,0,0,0,0,0,0,0,0,2,0,1,741.5,0
0,0,1,1,68,1,0,1,1,1,1,1,0,0,2,0,3,4375.8,0
0,0,0,0,13,1,0,2,0,0,0,0,0,1,0,1,0,1008.7,1
0,1,1,0,65,1,1,2,1,1,0,0,1,0,2,1,3,5968.4,0
1,0,0,0,30,1,1,2,0,0,1,0,1,1,0,0,0,3096.9,0
0,0,1,0,51,1,1,1,0,0,0,1,1,1,2,1,2,3901.25,0
1,0,0,0,31,1,1,2,1,0,1,0,0,0,0,1,3,2613.4,0
1,0,1,0,9,1,0,2,0,0,0,0,1,1,0,0,0,853.1,1
1,0,1,1,72,1,1,1,1,1,1,1,0,1,2,1,2,5661.7,0
0,0,0,0,10,1,1,1,0,0,0,0,1,1,0,1,3,794.25,1
1,0,0,0,37,1,0,0,0,0,0,0,0,0,1,1,0,695.05,0
1,0,0,0,2,1,0,1,0,0,1,1,1,1,0,0,0,160.8,1
0,0,0,0,55,1,0,2,1,1,0,0,1,1,1,1,1,5552.05,0
0,0,0,1,33,1,1,2,1,0,1,0,0,1,0,1,2,3275.15,0
1,0,1,1,46,1,0,2,0,0,1,1,0,1,1,0,2,4236.6,0
1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,54.5,0
1,1,0,0,20,1,1,1,0,0,0,0,0,1,0,1,1,1174.35,1
0,0,1,0,9,1,0,2,0,1,1,0,0,0,0,1,0,741.7,1
0,1,0,0,32,1,1,2,0,0,0,0,1,1,0,1,3,3019.25,1
1,0,1,1,19,1,0,1,0,0,1,0,0,0,0,1,2,962.9,0
1,0,1,0,70,1,1,1,1,0,1,1,0,0,2,0,3,4759.75,1
1,0,0,1,61,1,1,0,0,0,0,0,0,0,2,1,3,1498.35,0
0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,1233.15,0
0,0,1,0,45,1,1,2,0,1,1,0,1,1,0,1,2,4882.8,0
0,0,1,1,62,1,1,2,0,0,1,0,1,0,2,1,3,5411.65,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.65,1
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,148.05,0
1,0,1,1,41,1,1,2,1,1,1,0,0,1,1,1,2,3930.55,0
0,0,1,1,67,1,0,2,0,1,1,1,1,1,2,0,2,6895.5,0
0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,1,84.65,1
1,0,1,0,71,1,1,2,1,1,0,0,1,0,1,0,1,6856.95,0
1,0,1,1,37,1,0,1,1,1,0,0,1,1,1,0,2,2658.8,0
0,0,1,0,60,1,0,1,1,1,0,1,0,0,2,1,1,3766.2,0
1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.55,1
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,129.55,0
1,0,0,0,13,0,2,1,0,1,0,0,0,0,0,1,0,347.25,1
1,0,1,1,11,1,0,1,1,0,0,0,0,0,0,0,2,581.7,0
0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,1,1,354.05,1
1,0,1,1,10,1,0,2,0,0,0,0,1,1,0,1,0,929.45,0
0,0,1,0,34,1,0,0,0,0,0,0,0,0,2,0,3,679.0,0
1,0,0,0,62,1,0,1,1,0,0,1,0,1,2,1,1,3846.75,0
0,0,1,0,64,1,1,1,0,1,0,1,0,1,1,1,1,4480.7,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,44.35,1
0,0,0,0,25,1,0,0,0,0,0,0,0,0,2,1,1,499.4,0
1,0,0,0,26,1,0,1,0,1,1,0,0,0,1,1,1,1553.2,0
0,0,0,1,10,1,0,0,0,0,0,0,0,0,1,1,2,219.5,0
1,0,0,0,53,1,1,2,1,1,1,0,1,0,1,0,1,5311.85,0
1,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,0,586.05,1
0,0,0,0,33,1,0,2,0,1,1,0,0,0,0,1,3,2576.8,0
1,1,1,0,71,1,0,2,0,1,1,0,0,1,2,0,3,6435.25,0
1,0,0,0,29,1,1,2,0,0,0,0,0,0,0,1,0,1993.25,0
0,0,1,1,24,1,1,1,1,0,0,1,1,1,0,0,2,1923.85,0
0,0,1,1,20,1,0,1,0,0,1,0,0,0,0,1,0,939.8,0
1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,84.6,0
0,0,0,1,54,1,1,1,0,1,0,0,0,0,0,1,3,3092.65,1
1,1,0,0,5,1,0,2,0,0,1,0,1,0,0,1,1,415.55,1
1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,2,5986.55,0
0,0,1,0,52,1,0,2,1,1,1,1,1,1,2,1,0,5487.0,0
1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,651.5,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.4,0
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,73.65,1
0,0,1,1,33,1,0,1,0,0,1,1,1,1,1,1,1,2405.05,1
1,0,1,0,55,1,1,2,0,0,1,0,0,0,0,1,0,4458.15,1
0,0,1,1,69,1,1,2,0,0,0,1,1,1,2,1,0,6856.45,0
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,50.75,0
0,0,0,0,54,1,1,1,1,0,1,1,1,1,2,0,2,4735.2,0
0,0,0,1,33,1,0,0,0,0,0,0,0,0,1,1,1,682.15,0
0,1,1,0,45,1,1,2,0,1,1,1,1,0,1,1,2,4525.8,0
1,0,0,1,11,0,2,1,0,0,0,0,0,0,0,0,0,321.05,0
0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,1,2,335.65,0
0,0,0,0,21,1,0,1,1,0,1,0,1,0,0,0,2,1424.4,0
1,0,1,1,65,1,1,0,0,0,0,0,0,0,2,1,2,1748.55,0
1,1,1,0,6,1,1,2,0,0,0,0,0,1,0,1,0,474.9,1
1,0,0,0,8,1,0,2,1,0,0,0,1,0,0,0,0,668.4,1
0,0,0,0,11,1,0,2,0,0,0,1,0,0,0,1,0,926.25,1
0,0,1,1,43,1,1,0,0,0,0,0,0,0,2,0,1,1077.95,0
0,0,1,1,49,0,2,1,0,1,0,0,1,1,1,1,2,2541.25,1
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.0,1
0,1,0,0,15,1,0,2,0,0,0,0,0,1,0,1,0,1156.1,1
0,0,1,1,60,1,0,1,1,1,1,0,0,0,2,0,2,3694.45,0
0,0,0,0,17,0,2,1,0,0,0,0,0,0,0,0,3,382.8,0
0,1,1,0,16,1,0,2,0,0,0,0,0,0,0,1,2,1167.8,1
0,0,1,1,35,1,0,0,0,0,0,0,0,0,1,0,2,746.75,0
0,1,1,0,44,1,1,2,0,1,0,0,0,1,1,0,1,3912.9,1
1,0,1,1,12,0,2,1,0,0,0,1,0,0,1,0,3,368.85,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.2,0
1,0,0,0,28,1,0,1,1,1,0,1,0,0,1,1,0,1654.7,0
0,0,1,0,70,1,1,0,0,0,0,0,0,0,2,0,2,1940.85,0
1,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,1,221.7,1
0,0,0,0,18,1,0,2,0,1,1,0,1,1,0,0,3,1794.65,0
0,0,1,0,70,1,1,1,1,0,0,1,1,1,2,1,3,5289.8,0
1,0,1,1,9,1,1,1,0,1,0,0,0,0,0,1,1,501.2,0
1,1,0,0,67,1,0,2,1,1,0,1,1,0,2,1,2,6140.85,0
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,48.45,0
1,0,1,1,18,1,0,0,0,0,0,0,0,0,2,0,1,309.25,0
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,3,201.1,1
0,1,1,1,71,1,0,2,1,1,1,0,0,0,1,1,2,6179.35,0
0,0,1,1,30,1,1,2,1,1,0,0,1,0,0,1,0,2838.7,1
0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,55.7,0
1,0,0,0,55,1,1,2,1,0,1,0,0,0,1,1,3,4589.85,0
0,0,0,0,59,1,0,1,0,0,1,1,1,0,0,1,0,3735.45,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.15,1
1,0,1,0,7,1,0,2,0,0,0,0,0,0,0,1,2,477.55,0
0,0,1,1,45,1,0,1,1,0,0,1,0,0,2,0,2,2553.7,0
1,0,1,1,54,1,1,0,0,0,0,0,0,0,1,1,2,1342.15,0
0,0,1,1,51,1,1,0,0,0,0,0,0,0,1,1,1,1216.35,0
1,1,1,0,72,1,1,2,0,1,1,0,1,1,1,0,3,7578.05,0
0,0,1,0,44,1,0,1,1,1,0,1,0,0,1,1,2,2603.95,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,42.7,0
1,0,0,0,66,1,1,2,0,0,1,0,1,0,1,1,2,6056.9,0
0,0,1,1,68,0,2,1,1,1,0,0,1,0,1,0,1,2983.65,0
1,0,0,0,31,1,0,0,0,0,0,0,0,0,2,0,3,689.35,0
1,1,0,0,21,1,1,2,0,0,0,0,1,1,0,1,2,2025.1,0
0,0,0,1,21,1,1,2,1,0,0,0,0,0,0,0,0,1747.2,0
1,0,1,1,55,1,1,1,1,0,1,1,1,1,2,1,2,4657.95,0
0,0,0,0,9,0,2,1,0,0,0,0,1,0,0,1,3,296.1,1
0,1,1,0,71,1,1,2,1,1,1,1,1,1,2,1,2,8016.6,0
1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,81.1,1
0,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,1,433.5,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.55,1
1,0,0,0,61,1,1,2,0,0,1,1,1,1,2,1,0,6428.4,1
1,0,1,0,67,1,1,1,0,1,1,1,1,1,2,0,2,5883.85,0
1,1,0,0,14,1,0,2,1,1,0,0,0,0,0,0,0,1043.8,0
0,0,1,0,59,1,1,2,1,1,1,1,1,0,0,1,0,6252.9,1
0,1,1,0,21,1,0,2,0,0,1,0,1,0,0,0,2,1857.25,0
0,0,0,0,4,0,2,1,1,1,0,1,0,0,0,0,1,146.4,0
1,0,0,0,3,1,0,2,0,0,0,0,1,1,0,1,0,240.45,1
0,0,1,0,70,1,1,0,0,0,0,0,0,0,2,0,2,1724.15,0
1,0,0,0,3,1,0,2,0,1,0,1,1,1,0,1,0,315.3,1
0,1,0,0,21,1,0,0,0,0,0,0,0,0,1,0,2,429.55,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,3,356.15,0
0,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,2,488.25,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,55.7,1
1,0,0,0,63,1,0,0,0,0,0,0,0,0,2,1,1,1298.7,0
1,0,1,1,70,1,0,0,0,0,0,0,0,0,2,0,2,1378.75,0
0,0,0,0,13,1,0,2,0,1,1,0,0,0,0,1,0,973.45,1
1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,0,0,384.25,0
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,8543.25,0
1,0,0,0,13,0,2,1,0,1,0,0,0,0,0,1,0,389.95,0
0,0,1,0,61,1,0,2,0,1,1,1,0,1,0,0,3,5731.85,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.65,0
1,1,1,0,56,1,1,2,0,0,0,1,0,0,0,1,2,4275.75,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,84.5,0
0,0,0,0,35,1,1,1,1,0,0,0,0,0,2,0,1,1924.1,0
1,0,1,0,18,0,2,1,0,0,1,0,1,0,0,1,0,669.85,1
0,0,1,0,72,1,1,1,0,1,1,0,1,1,2,0,2,5784.3,0
1,1,0,0,49,1,1,2,1,1,1,1,0,1,1,0,2,5166.2,0
1,0,1,0,44,1,1,2,1,1,1,1,0,0,0,1,3,4060.55,0
1,1,1,0,3,1,0,2,0,0,0,1,1,0,0,1,1,267.4,1
1,0,1,1,37,1,1,2,0,1,1,0,0,1,0,1,0,3532.85,0
0,0,1,0,61,1,1,1,0,1,1,0,1,1,1,1,0,4914.8,0
0,0,1,0,70,1,1,1,1,0,1,1,0,1,2,1,3,5315.8,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.85,1
1,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,775.6,0
0,0,1,1,70,1,1,1,1,1,1,1,0,1,1,0,2,5445.95,0
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,53.55,1
0,0,0,0,51,1,0,0,0,0,0,0,0,0,1,0,0,1007.8,0
1,0,1,1,42,1,0,0,0,0,0,0,0,0,2,0,1,833.55,0
1,0,1,1,70,1,1,2,1,1,1,1,0,0,2,0,2,6579.05,1
0,0,0,0,48,1,0,0,0,0,0,0,0,0,1,0,2,1004.5,0
0,0,1,1,68,1,1,2,1,1,1,1,1,1,2,1,0,7856.0,1
1,0,0,0,48,1,1,0,0,0,0,0,0,0,2,0,3,1183.05,0
1,1,1,0,26,1,0,2,0,1,0,0,0,1,0,0,0,2169.75,1
0,0,1,0,11,1,1,2,0,1,0,0,0,0,0,1,2,896.9,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.3,1
1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,0,1,501.35,0
1,1,0,0,46,1,0,2,0,1,1,0,1,0,1,1,2,4126.35,0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,49.65,1
1,0,0,0,46,1,0,1,0,0,1,1,0,0,2,0,3,2460.15,1
0,0,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,477.6,0
0,0,0,0,4,1,0,2,0,0,0,0,1,1,0,1,0,370.65,1
0,0,0,0,13,1,0,0,0,0,0,0,0,0,2,0,1,265.75,0
0,0,1,0,31,1,0,1,1,1,1,1,0,1,1,1,3,2424.45,0
1,0,1,1,23,1,1,2,0,0,0,0,1,0,0,1,0,1849.95,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,61.05,0
1,0,0,0,65,1,1,0,0,0,0,0,0,0,2,0,2,1698.55,0
0,1,0,0,22,1,1,2,0,0,0,1,1,0,0,1,2,1910.6,1
1,0,1,1,55,1,0,0,0,0,0,0,0,0,1,0,3,998.1,0
0,0,1,0,9,1,0,2,0,1,1,1,1,0,0,1,1,890.6,1
0,0,1,1,7,1,0,2,0,0,0,0,0,0,0,1,2,529.5,1
1,0,1,1,35,0,2,1,0,0,0,1,1,0,1,0,1,1383.6,0
0,0,0,0,6,1,0,1,1,0,1,1,1,1,2,1,1,493.4,0
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,48.6,1
0,0,0,0,17,1,0,2,0,0,0,0,0,0,0,1,0,1207.0,0
0,0,1,1,10,1,0,1,0,0,1,0,1,0,0,0,1,563.5,0
0,0,0,1,15,1,0,1,0,0,1,1,0,0,1,0,3,864.55,0
1,1,0,0,40,0,2,1,1,1,0,0,1,1,0,1,0,2109.35,1
1,0,1,1,13,1,0,1,1,0,0,1,0,0,1,0,2,701.05,0
0,0,1,0,29,1,1,2,0,1,0,0,0,0,0,1,2,2265.25,1
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,220.6,1
1,1,1,0,58,1,1,2,0,0,0,1,1,1,0,1,2,5749.8,0
1,0,0,0,45,1,0,1,1,1,0,1,0,0,1,1,3,2796.45,0
1,0,1,1,72,1,1,1,1,1,1,1,0,0,2,1,2,5165.7,0
0,0,1,1,68,1,1,2,1,1,0,0,0,0,1,1,2,5696.6,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,20.2,1
1,0,1,1,38,1,0,1,1,1,0,0,0,0,0,0,0,2076.05,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,44.2,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,215.25,0
1,1,1,0,20,1,0,2,0,0,0,0,1,1,1,1,2,1859.5,0
0,0,1,0,72,1,1,2,0,1,1,0,1,1,2,1,2,7470.1,0
1,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,3,229.5,1
0,0,0,0,23,1,1,2,0,0,1,1,1,1,0,1,1,2470.1,1
0,0,0,0,40,1,0,1,0,0,0,1,0,0,0,1,0,2092.9,0
0,1,1,0,62,1,1,2,0,1,0,0,0,1,0,1,2,5629.55,0
1,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1,0,469.85,0
1,0,0,0,11,1,0,1,1,0,1,0,0,1,0,0,2,733.95,0
0,1,1,0,7,1,1,2,0,0,0,0,0,0,0,1,0,485.25,0
1,0,0,0,13,1,1,2,1,1,0,0,1,0,0,1,0,1244.5,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.05,1
1,0,0,0,39,1,1,2,0,1,1,0,1,1,0,1,0,3994.45,1
0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,1,78.25,0
0,0,0,0,58,1,0,0,0,0,0,0,0,0,2,0,3,1131.5,0
0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,1,184.05,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19.9,1
1,0,1,0,22,1,0,1,0,1,1,0,0,0,0,1,1,1178.75,0
0,0,1,0,14,0,2,1,0,0,0,0,1,1,0,0,0,667.7,1
0,0,1,1,64,1,1,2,0,0,1,0,0,1,1,0,3,5629.15,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.95,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,109.3,0
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.6,1
0,0,0,1,39,1,1,0,0,0,0,0,0,0,1,0,2,958.45,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,1,403.15,0
0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,75.9,1
0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,76.2,1
0,0,1,0,64,1,1,1,1,0,0,0,1,0,1,1,3,4392.5,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.25,1
1,0,1,0,46,1,0,1,0,1,0,0,1,1,0,1,3,3168.0,0
1,1,1,1,28,0,2,1,0,1,0,0,0,1,1,1,0,1096.6,0
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,1,669.45,0
0,0,1,1,39,1,0,1,1,1,1,0,0,0,1,0,0,2343.85,0
1,0,1,0,42,1,1,2,0,0,1,1,0,0,0,1,0,3588.4,1
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,48.6,0
1,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,0,522.95,1
0,1,1,0,70,1,0,2,1,1,1,0,1,1,2,0,3,7511.9,0
